megyeNev,telepulesNev,megyeKod,telepulesKod,szavkorSorszam,jeloloSzervezet,jeloltNev,szavazatSzam,szavazatAranySzavkorben
PEST,Halásztelek,14,50,4, SIKERES HALÁSZTELEKÉRT,SZENTGYÖRGYI JÓZSEF ,211,"42,12%"
PEST,Halásztelek,14,50,4, Független,BALÁZS ZOLTÁN ÁDÁM ,42,"8,38%"
PEST,Halásztelek,14,50,5, FIDESZ-KDNP,SZABÓ TIBOR ,261,"50,39%"
PEST,Halásztelek,14,50,5, SIKERES HALÁSZTELEKÉRT,SZENTGYÖRGYI JÓZSEF ,210,"40,54%"
PEST,Halásztelek,14,50,5, Független,BALÁZS ZOLTÁN ÁDÁM ,47,"9,07%"
PEST,Halásztelek,14,50,6, FIDESZ-KDNP,SZABÓ TIBOR ,326,"49,24%"
PEST,Halásztelek,14,50,6, SIKERES HALÁSZTELEKÉRT,SZENTGYÖRGYI JÓZSEF ,266,"40,18%"
PEST,Halásztelek,14,50,6, Független,BALÁZS ZOLTÁN ÁDÁM ,70,"10,57%"
PEST,Halásztelek,14,50,7, FIDESZ-KDNP,SZABÓ TIBOR ,227,"47,00%"
PEST,Halásztelek,14,50,7, SIKERES HALÁSZTELEKÉRT,SZENTGYÖRGYI JÓZSEF ,198,"40,99%"
PEST,Halásztelek,14,50,7, Független,BALÁZS ZOLTÁN ÁDÁM ,58,"12,01%"
PEST,Halásztelek,14,50,8, FIDESZ-KDNP,SZABÓ TIBOR ,306,"53,78%"
PEST,Halásztelek,14,50,8, SIKERES HALÁSZTELEKÉRT,SZENTGYÖRGYI JÓZSEF ,206,"36,20%"
PEST,Halásztelek,14,50,8, Független,BALÁZS ZOLTÁN ÁDÁM ,57,"10,02%"
PEST,Herceghalom,14,51,1, Független,CSIZMADIA ZSUZSANNA ,253,"43,10%"
PEST,Herceghalom,14,51,1, FIDESZ-KDNP,ERDŐSI LÁSZLÓ ANDRÁS ,150,"25,55%"
PEST,Herceghalom,14,51,1, Független,GÖRÖMBEI JÓZSEF ,146,"24,87%"
PEST,Herceghalom,14,51,1, Független,LOSONCZI CSONGOR ,38,"6,47%"
PEST,Herceghalom,14,51,2, Független,CSIZMADIA ZSUZSANNA ,329,"48,89%"
PEST,Herceghalom,14,51,2, FIDESZ-KDNP,ERDŐSI LÁSZLÓ ANDRÁS ,149,"22,14%"
PEST,Herceghalom,14,51,2, Független,GÖRÖMBEI JÓZSEF ,142,"21,10%"
PEST,Herceghalom,14,51,2, Független,LOSONCZI CSONGOR ,53,"7,88%"
PEST,Hernád,14,52,1, Független,ZSÍROSNÉ DR. PALLAGA MÁRIA ,302,"66,23%"
PEST,Hernád,14,52,1, Független,MORVAI FERENC ,109,"23,90%"
PEST,Hernád,14,52,1, MAGYAR LIBERÁLIS PÁRT-MSZP,CHLADEK TIBOR ,45,"9,87%"
PEST,Hernád,14,52,2, Független,ZSÍROSNÉ DR. PALLAGA MÁRIA ,334,"66,53%"
PEST,Hernád,14,52,2, Független,MORVAI FERENC ,110,"21,91%"
PEST,Hernád,14,52,2, MAGYAR LIBERÁLIS PÁRT-MSZP,CHLADEK TIBOR ,58,"11,55%"
PEST,Hernád,14,52,3, Független,ZSÍROSNÉ DR. PALLAGA MÁRIA ,391,"74,76%"
PEST,Hernád,14,52,3, Független,MORVAI FERENC ,105,"20,08%"
PEST,Hernád,14,52,3, MAGYAR LIBERÁLIS PÁRT-MSZP,CHLADEK TIBOR ,27,"5,16%"
PEST,Hévízgyörk,14,53,1, FIDESZ-KDNP,BAZAN TIBOR ,366,"62,89%"
PEST,Hévízgyörk,14,53,1, Független,RAJKÓ GÁBOR ,216,"37,11%"
PEST,Hévízgyörk,14,53,2, FIDESZ-KDNP,BAZAN TIBOR ,354,"73,44%"
PEST,Hévízgyörk,14,53,2, Független,RAJKÓ GÁBOR ,128,"26,56%"
PEST,Hévízgyörk,14,53,3, FIDESZ-KDNP,BAZAN TIBOR ,366,"76,41%"
PEST,Hévízgyörk,14,53,3, Független,RAJKÓ GÁBOR ,113,"23,59%"
PEST,Iklad,14,54,1, Független,UNGI JÓZSEF ,350,"61,08%"
PEST,Iklad,14,54,1, Független,FÜLEKI SÁNDOR ,161,"28,10%"
PEST,Iklad,14,54,1, Független,BANKÓ ZOLTÁN ,32,"5,58%"
PEST,Iklad,14,54,1, Független,BRAUN ZSOLT TAMÁS ,30,"5,24%"
PEST,Iklad,14,54,2, Független,UNGI JÓZSEF ,330,"71,27%"
PEST,Iklad,14,54,2, Független,FÜLEKI SÁNDOR ,83,"17,93%"
PEST,Iklad,14,54,2, Független,BANKÓ ZOLTÁN ,36,"7,78%"
PEST,Iklad,14,54,2, Független,BRAUN ZSOLT TAMÁS ,14,"3,02%"
PEST,Inárcs,14,55,1, Független,TURCSÁNY ANDREA ,261,"50,39%"
PEST,Inárcs,14,55,1, Független,DR. GÁL IMRE LÁSZLÓ ,220,"42,47%"
PEST,Inárcs,14,55,1, Független,HIRT ERIKA ,37,"7,14%"
PEST,Inárcs,14,55,2, Független,TURCSÁNY ANDREA ,208,"49,76%"
PEST,Inárcs,14,55,2, Független,DR. GÁL IMRE LÁSZLÓ ,164,"39,23%"
PEST,Inárcs,14,55,2, Független,HIRT ERIKA ,46,"11,00%"
PEST,Inárcs,14,55,3, Független,DR. GÁL IMRE LÁSZLÓ ,235,"51,31%"
PEST,Inárcs,14,55,3, Független,TURCSÁNY ANDREA ,185,"40,39%"
PEST,Inárcs,14,55,3, Független,HIRT ERIKA ,38,"8,30%"
PEST,Inárcs,14,55,4, Független,DR. GÁL IMRE LÁSZLÓ ,233,"49,16%"
PEST,Inárcs,14,55,4, Független,TURCSÁNY ANDREA ,198,"41,77%"
PEST,Inárcs,14,55,4, Független,HIRT ERIKA ,43,"9,07%"
PEST,Ipolydamásd,14,56,1, Független,ROMÁNYIK FERENC ,143,"100,00%"
PEST,Ipolytölgyes,14,57,1, Független,RADNAI BERTALAN ,100,"59,52%"
PEST,Ipolytölgyes,14,57,1, Független,HEGEDŰS LÁSZLÓ ,68,"40,48%"
PEST,Isaszeg,14,58,1, ISASZEGI ÁPRILIS 6. KÖR,HATVANI MIKLÓS ,315,"55,17%"
PEST,Isaszeg,14,58,1, FIDESZ-KDNP,BAJUSZ DÁNIEL ,256,"44,83%"
PEST,Isaszeg,14,58,2, FIDESZ-KDNP,BAJUSZ DÁNIEL ,271,"50,65%"
PEST,Isaszeg,14,58,2, ISASZEGI ÁPRILIS 6. KÖR,HATVANI MIKLÓS ,264,"49,35%"
PEST,Isaszeg,14,58,3, ISASZEGI ÁPRILIS 6. KÖR,HATVANI MIKLÓS ,271,"61,04%"
PEST,Isaszeg,14,58,3, FIDESZ-KDNP,BAJUSZ DÁNIEL ,173,"38,96%"
PEST,Isaszeg,14,58,4, FIDESZ-KDNP,BAJUSZ DÁNIEL ,236,"52,56%"
PEST,Isaszeg,14,58,4, ISASZEGI ÁPRILIS 6. KÖR,HATVANI MIKLÓS ,213,"47,44%"
PEST,Isaszeg,14,58,5, ISASZEGI ÁPRILIS 6. KÖR,HATVANI MIKLÓS ,264,"55,81%"
PEST,Isaszeg,14,58,5, FIDESZ-KDNP,BAJUSZ DÁNIEL ,209,"44,19%"
PEST,Isaszeg,14,58,6, ISASZEGI ÁPRILIS 6. KÖR,HATVANI MIKLÓS ,265,"52,17%"
PEST,Isaszeg,14,58,6, FIDESZ-KDNP,BAJUSZ DÁNIEL ,243,"47,83%"
PEST,Isaszeg,14,58,7, ISASZEGI ÁPRILIS 6. KÖR,HATVANI MIKLÓS ,216,"57,91%"
PEST,Isaszeg,14,58,7, FIDESZ-KDNP,BAJUSZ DÁNIEL ,157,"42,09%"
PEST,Isaszeg,14,58,8, FIDESZ-KDNP,BAJUSZ DÁNIEL ,219,"57,48%"
PEST,Isaszeg,14,58,8, ISASZEGI ÁPRILIS 6. KÖR,HATVANI MIKLÓS ,162,"42,52%"
PEST,Jászkarajenő,14,59,1, FIDESZ-KDNP,PALYA ISTVÁN KÁLMÁN ,171,"100,00%"
PEST,Jászkarajenő,14,59,2, FIDESZ-KDNP,PALYA ISTVÁN KÁLMÁN ,178,"100,00%"
PEST,Jászkarajenő,14,59,3, FIDESZ-KDNP,PALYA ISTVÁN KÁLMÁN ,169,"100,00%"
PEST,Kakucs,14,60,1, Független,DR. KENDÉNÉ TOMA MÁRIA ,167,"39,86%"
PEST,Kakucs,14,60,1, Független,BALOGH ÁGNES ,131,"31,26%"
PEST,Kakucs,14,60,1, Független,OLÁH JÓZSEF ,121,"28,88%"
PEST,Kakucs,14,60,2, Független,DR. KENDÉNÉ TOMA MÁRIA ,141,"39,50%"
PEST,Kakucs,14,60,2, Független,BALOGH ÁGNES ,115,"32,21%"
PEST,Kakucs,14,60,2, Független,OLÁH JÓZSEF ,101,"28,29%"
PEST,Kakucs,14,60,3, Független,DR. KENDÉNÉ TOMA MÁRIA ,248,"47,88%"
PEST,Kakucs,14,60,3, Független,OLÁH JÓZSEF ,142,"27,41%"
PEST,Kakucs,14,60,3, Független,BALOGH ÁGNES ,128,"24,71%"
PEST,Kartal,14,61,1, Független,OLÁH KLÁRA MÁRIA ,228,"100,00%"
PEST,Kartal,14,61,2, Független,OLÁH KLÁRA MÁRIA ,219,"100,00%"
PEST,Kartal,14,61,3, Független,OLÁH KLÁRA MÁRIA ,225,"100,00%"
PEST,Kartal,14,61,4, Független,OLÁH KLÁRA MÁRIA ,223,"100,00%"
PEST,Kartal,14,61,5, Független,OLÁH KLÁRA MÁRIA ,226,"100,00%"
PEST,Kartal,14,61,6, Független,OLÁH KLÁRA MÁRIA ,220,"100,00%"
PEST,Káva,14,62,1, Független,VESZTEG ISTVÁN ,203,"66,34%"
PEST,Káva,14,62,1, Független,SZÁNTAI JÁNOS ,78,"25,49%"
PEST,Káva,14,62,1, Független,SZAKÁCS-KOPASZ ERZSÉBET ,25,"8,17%"
PEST,Kemence,14,63,1, Független,PONGRÁCZ JÁNOS ,231,"100,00%"
PEST,Kerepes,14,64,1, FIDESZ-KDNP,GYURICZA LÁSZLÓ ,216,"40,53%"
PEST,Kerepes,14,64,1, Független,SPRINGER FRIEDRICH ,107,"20,08%"
PEST,Kerepes,14,64,1, TETTEKKEL A FEJLŐDÉSÉRT !,DR. FILA LÁSZLÓ ,92,"17,26%"
PEST,Kerepes,14,64,1, PÁTRIA EGYESÜLET,LIPTAY GÁBOR ,64,"12,01%"
PEST,Kerepes,14,64,1, DK-JOBBIK-LMP-MSZP-MOMENTUM-PÁRBESZÉD,VIG JÁNOS ,41,"7,69%"
PEST,Kerepes,14,64,1, Független,MÉSZÁROS ISTVÁN ,13,"2,44%"
PEST,Kerepes,14,64,2, FIDESZ-KDNP,GYURICZA LÁSZLÓ ,139,"26,73%"
PEST,Kerepes,14,64,2, Független,SPRINGER FRIEDRICH ,116,"22,31%"
PEST,Kerepes,14,64,2, TETTEKKEL A FEJLŐDÉSÉRT !,DR. FILA LÁSZLÓ ,101,"19,42%"
PEST,Kerepes,14,64,2, PÁTRIA EGYESÜLET,LIPTAY GÁBOR ,100,"19,23%"
PEST,Kerepes,14,64,2, DK-JOBBIK-LMP-MSZP-MOMENTUM-PÁRBESZÉD,VIG JÁNOS ,53,"10,19%"
PEST,Kerepes,14,64,2, Független,MÉSZÁROS ISTVÁN ,11,"2,12%"
PEST,Kerepes,14,64,3, FIDESZ-KDNP,GYURICZA LÁSZLÓ ,183,"32,85%"
PEST,Kerepes,14,64,3, TETTEKKEL A FEJLŐDÉSÉRT !,DR. FILA LÁSZLÓ ,113,"20,29%"
PEST,Kerepes,14,64,3, Független,SPRINGER FRIEDRICH ,101,"18,13%"
PEST,Kerepes,14,64,3, PÁTRIA EGYESÜLET,LIPTAY GÁBOR ,93,"16,70%"
PEST,Kerepes,14,64,3, DK-JOBBIK-LMP-MSZP-MOMENTUM-PÁRBESZÉD,VIG JÁNOS ,55,"9,87%"
PEST,Kerepes,14,64,3, Független,MÉSZÁROS ISTVÁN ,12,"2,15%"
PEST,Kerepes,14,64,4, FIDESZ-KDNP,GYURICZA LÁSZLÓ ,150,"28,57%"
PEST,Kerepes,14,64,4, Független,SPRINGER FRIEDRICH ,137,"26,10%"
PEST,Kerepes,14,64,4, TETTEKKEL A FEJLŐDÉSÉRT !,DR. FILA LÁSZLÓ ,116,"22,10%"
PEST,Kerepes,14,64,4, DK-JOBBIK-LMP-MSZP-MOMENTUM-PÁRBESZÉD,VIG JÁNOS ,63,"12,00%"
PEST,Kerepes,14,64,4, PÁTRIA EGYESÜLET,LIPTAY GÁBOR ,55,"10,48%"
PEST,Kerepes,14,64,4, Független,MÉSZÁROS ISTVÁN ,4,"0,76%"
PEST,Kerepes,14,64,5, FIDESZ-KDNP,GYURICZA LÁSZLÓ ,193,"44,47%"
PEST,Kerepes,14,64,5, TETTEKKEL A FEJLŐDÉSÉRT !,DR. FILA LÁSZLÓ ,74,"17,05%"
PEST,Kerepes,14,64,5, PÁTRIA EGYESÜLET,LIPTAY GÁBOR ,59,"13,59%"
PEST,Kerepes,14,64,5, DK-JOBBIK-LMP-MSZP-MOMENTUM-PÁRBESZÉD,VIG JÁNOS ,53,"12,21%"
PEST,Kerepes,14,64,5, Független,SPRINGER FRIEDRICH ,51,"11,75%"
PEST,Kerepes,14,64,5, Független,MÉSZÁROS ISTVÁN ,4,"0,92%"
PEST,Kerepes,14,64,6, FIDESZ-KDNP,GYURICZA LÁSZLÓ ,218,"37,91%"
PEST,Kerepes,14,64,6, TETTEKKEL A FEJLŐDÉSÉRT !,DR. FILA LÁSZLÓ ,124,"21,57%"
PEST,Kerepes,14,64,6, PÁTRIA EGYESÜLET,LIPTAY GÁBOR ,98,"17,04%"
PEST,Kerepes,14,64,6, Független,SPRINGER FRIEDRICH ,69,"12,00%"
PEST,Kerepes,14,64,6, DK-JOBBIK-LMP-MSZP-MOMENTUM-PÁRBESZÉD,VIG JÁNOS ,62,"10,78%"
PEST,Kerepes,14,64,6, Független,MÉSZÁROS ISTVÁN ,4,"0,70%"
PEST,Kerepes,14,64,7, FIDESZ-KDNP,GYURICZA LÁSZLÓ ,177,"32,90%"
PEST,Kerepes,14,64,7, TETTEKKEL A FEJLŐDÉSÉRT !,DR. FILA LÁSZLÓ ,119,"22,12%"
PEST,Kerepes,14,64,7, PÁTRIA EGYESÜLET,LIPTAY GÁBOR ,101,"18,77%"
PEST,Kerepes,14,64,7, Független,SPRINGER FRIEDRICH ,91,"16,91%"
PEST,Kerepes,14,64,7, DK-JOBBIK-LMP-MSZP-MOMENTUM-PÁRBESZÉD,VIG JÁNOS ,44,"8,18%"
PEST,Kerepes,14,64,7, Független,MÉSZÁROS ISTVÁN ,6,"1,12%"
PEST,Kerepes,14,64,8, FIDESZ-KDNP,GYURICZA LÁSZLÓ ,227,"43,07%"
PEST,Kerepes,14,64,8, TETTEKKEL A FEJLŐDÉSÉRT !,DR. FILA LÁSZLÓ ,144,"27,32%"
PEST,Kerepes,14,64,8, Független,SPRINGER FRIEDRICH ,54,"10,25%"
PEST,Kerepes,14,64,8, DK-JOBBIK-LMP-MSZP-MOMENTUM-PÁRBESZÉD,VIG JÁNOS ,53,"10,06%"
PEST,Kerepes,14,64,8, PÁTRIA EGYESÜLET,LIPTAY GÁBOR ,48,"9,11%"
PEST,Kerepes,14,64,8, Független,MÉSZÁROS ISTVÁN ,1,"0,19%"
PEST,Kiskunlacháza,14,65,1, FIDESZ,DR. RÉPÁS JÓZSEF ,211,"59,27%"
PEST,Kiskunlacháza,14,65,1, Független,VELLA ZOLTÁN ,145,"40,73%"
PEST,Kiskunlacháza,14,65,2, FIDESZ,DR. RÉPÁS JÓZSEF ,283,"63,60%"
PEST,Kiskunlacháza,14,65,2, Független,VELLA ZOLTÁN ,162,"36,40%"
PEST,Kiskunlacháza,14,65,3, FIDESZ,DR. RÉPÁS JÓZSEF ,241,"50,52%"
PEST,Kiskunlacháza,14,65,3, Független,VELLA ZOLTÁN ,236,"49,48%"
PEST,Kiskunlacháza,14,65,4, FIDESZ,DR. RÉPÁS JÓZSEF ,272,"54,18%"
PEST,Kiskunlacháza,14,65,4, Független,VELLA ZOLTÁN ,230,"45,82%"
PEST,Kiskunlacháza,14,65,5, FIDESZ,DR. RÉPÁS JÓZSEF ,277,"65,33%"
PEST,Kiskunlacháza,14,65,5, Független,VELLA ZOLTÁN ,147,"34,67%"
PEST,Kiskunlacháza,14,65,6, FIDESZ,DR. RÉPÁS JÓZSEF ,292,"53,97%"
PEST,Kiskunlacháza,14,65,6, Független,VELLA ZOLTÁN ,249,"46,03%"
PEST,Kiskunlacháza,14,65,7, Független,VELLA ZOLTÁN ,180,"52,02%"
PEST,Kiskunlacháza,14,65,7, FIDESZ,DR. RÉPÁS JÓZSEF ,166,"47,98%"
PEST,Kismaros,14,66,1, Független,NEUBAUER RUDOLF ,409,"63,41%"
PEST,Kismaros,14,66,1, Független,POLDAUF GÁBOR ,236,"36,59%"
PEST,Kismaros,14,66,2, Független,NEUBAUER RUDOLF ,318,"51,79%"
PEST,Kismaros,14,66,2, Független,POLDAUF GÁBOR ,296,"48,21%"
PEST,Kisnémedi,14,67,1, FIDESZ,EDELMAN GYÖRGY ,210,"100,00%"
PEST,Kisoroszi,14,68,1, Független,MOLNÁR CSABA ,262,"52,72%"
PEST,Kisoroszi,14,68,1, Független,VERŐ GYÖRGY ,170,"34,21%"
PEST,Kisoroszi,14,68,1, Független,BENEDEK KÁROLY ,49,"9,86%"
PEST,Kisoroszi,14,68,1, Független,NAGY ISTVÁN ,16,"3,22%"
PEST,Kistarcsa,14,69,1, FIDESZ-KDNP,JUHÁSZ ISTVÁN ,231,"38,18%"
PEST,Kistarcsa,14,69,1, Független,DR. SIPOS BERNADETTE ,222,"36,69%"
PEST,Kistarcsa,14,69,1, JOBBIK,DŐRINGER KÁROLY ,152,"25,12%"
PEST,Kistarcsa,14,69,2, FIDESZ-KDNP,JUHÁSZ ISTVÁN ,186,"39,49%"
PEST,Kistarcsa,14,69,2, Független,DR. SIPOS BERNADETTE ,182,"38,64%"
PEST,Kistarcsa,14,69,2, JOBBIK,DŐRINGER KÁROLY ,103,"21,87%"
PEST,Kistarcsa,14,69,3, Független,DR. SIPOS BERNADETTE ,215,"40,49%"
PEST,Kistarcsa,14,69,3, FIDESZ-KDNP,JUHÁSZ ISTVÁN ,214,"40,30%"
PEST,Kistarcsa,14,69,3, JOBBIK,DŐRINGER KÁROLY ,102,"19,21%"
PEST,Kistarcsa,14,69,4, FIDESZ-KDNP,JUHÁSZ ISTVÁN ,230,"48,22%"
PEST,Kistarcsa,14,69,4, Független,DR. SIPOS BERNADETTE ,151,"31,66%"
PEST,Kistarcsa,14,69,4, JOBBIK,DŐRINGER KÁROLY ,96,"20,13%"
PEST,Kistarcsa,14,69,5, FIDESZ-KDNP,JUHÁSZ ISTVÁN ,295,"47,89%"
PEST,Kistarcsa,14,69,5, Független,DR. SIPOS BERNADETTE ,208,"33,77%"
PEST,Kistarcsa,14,69,5, JOBBIK,DŐRINGER KÁROLY ,113,"18,34%"
PEST,Kistarcsa,14,69,6, FIDESZ-KDNP,JUHÁSZ ISTVÁN ,200,"44,35%"
PEST,Kistarcsa,14,69,6, Független,DR. SIPOS BERNADETTE ,181,"40,13%"
PEST,Kistarcsa,14,69,6, JOBBIK,DŐRINGER KÁROLY ,70,"15,52%"
PEST,Kistarcsa,14,69,7, FIDESZ-KDNP,JUHÁSZ ISTVÁN ,238,"47,04%"
PEST,Kistarcsa,14,69,7, Független,DR. SIPOS BERNADETTE ,166,"32,81%"
PEST,Kistarcsa,14,69,7, JOBBIK,DŐRINGER KÁROLY ,102,"20,16%"
PEST,Kistarcsa,14,69,8, FIDESZ-KDNP,JUHÁSZ ISTVÁN ,258,"51,09%"
PEST,Kistarcsa,14,69,8, Független,DR. SIPOS BERNADETTE ,138,"27,33%"
PEST,Kistarcsa,14,69,8, JOBBIK,DŐRINGER KÁROLY ,109,"21,58%"
PEST,Kocsér,14,70,1, FIDESZ-KDNP,HRIAGYEL CSABA ,212,"47,86%"
PEST,Kocsér,14,70,1, Független,DÁVID KRISZTINA ,171,"38,60%"
PEST,Kocsér,14,70,1, Független,LÁZÁR PÉTER ,60,"13,54%"
PEST,Kocsér,14,70,2, FIDESZ-KDNP,HRIAGYEL CSABA ,208,"44,64%"
PEST,Kocsér,14,70,2, Független,DÁVID KRISZTINA ,191,"40,99%"
PEST,Kocsér,14,70,2, Független,LÁZÁR PÉTER ,67,"14,38%"
PEST,Kosd,14,71,1, Független,KURDI FERENC ,360,"54,79%"
PEST,Kosd,14,71,1, Független,HORHI JÓZSEF ,297,"45,21%"
PEST,Kosd,14,71,2, Független,KURDI FERENC ,322,"60,53%"
PEST,Kosd,14,71,2, Független,HORHI JÓZSEF ,210,"39,47%"
PEST,Kóka,14,72,1, Független,JUHÁSZ ILDIKÓ ,208,"89,27%"
PEST,Kóka,14,72,1, Független,FÜGEDI LÁSZLÓ ,25,"10,73%"
PEST,Kóka,14,72,2, Független,JUHÁSZ ILDIKÓ ,208,"86,67%"
PEST,Kóka,14,72,2, Független,FÜGEDI LÁSZLÓ ,32,"13,33%"
PEST,Kóka,14,72,3, Független,JUHÁSZ ILDIKÓ ,273,"83,23%"
PEST,Kóka,14,72,3, Független,FÜGEDI LÁSZLÓ ,55,"16,77%"
PEST,Kóka,14,72,4, Független,JUHÁSZ ILDIKÓ ,247,"82,06%"
PEST,Kóka,14,72,4, Független,FÜGEDI LÁSZLÓ ,54,"17,94%"
PEST,Kóspallag,14,73,1, Független,PLACHI ATTILA ,237,"60,61%"
PEST,Kóspallag,14,73,1, FIDESZ,KLEIN TIBOR ,154,"39,39%"
PEST,Kőröstetétlen,14,74,1, Független,PÁSZTOR IMRE ,260,"100,00%"
PEST,Leányfalu,14,75,1, Független,ADORJÁN ANDRÁS ,285,"59,13%"
PEST,Leányfalu,14,75,1, Független,MÓNUS PÁL ,66,"13,69%"
PEST,Leányfalu,14,75,1, Független,CZÁNT ALBERT ELEMÉR ,62,"12,86%"
PEST,Leányfalu,14,75,1, Független,KÖVESDI MIKLÓS GÁBOR ,56,"11,62%"
PEST,Leányfalu,14,75,1, Független,BIRÓ GYÖRGY ,13,"2,70%"
PEST,Leányfalu,14,75,2, Független,ADORJÁN ANDRÁS ,341,"66,73%"
PEST,Leányfalu,14,75,2, Független,CZÁNT ALBERT ELEMÉR ,59,"11,55%"
PEST,Leányfalu,14,75,2, Független,MÓNUS PÁL ,53,"10,37%"
PEST,Leányfalu,14,75,2, Független,KÖVESDI MIKLÓS GÁBOR ,47,"9,20%"
PEST,Leányfalu,14,75,2, Független,BIRÓ GYÖRGY ,11,"2,15%"
PEST,Leányfalu,14,75,3, Független,ADORJÁN ANDRÁS ,370,"66,67%"
PEST,Leányfalu,14,75,3, Független,KÖVESDI MIKLÓS GÁBOR ,65,"11,71%"
PEST,Leányfalu,14,75,3, Független,CZÁNT ALBERT ELEMÉR ,64,"11,53%"
PEST,Leányfalu,14,75,3, Független,MÓNUS PÁL ,43,"7,75%"
PEST,Leányfalu,14,75,3, Független,BIRÓ GYÖRGY ,13,"2,34%"
PEST,Letkés,14,76,1, Független,HUSZÁK TAMÁS ,350,"57,95%"
PEST,Letkés,14,76,1, Független,KOVÁCS SÁNDOR ,222,"36,75%"
PEST,Letkés,14,76,1, Független,JAKUS ATTILA ,32,"5,30%"
PEST,Lórév,14,77,1, Független,BOGDÁN GYÖRGY ,103,"68,21%"
PEST,Lórév,14,77,1, Független,HRANISZLÁV MIKLÓSNÉ ,48,"31,79%"
PEST,Maglód,14,78,1, Független,TABÁNYI PÁL ,307,"100,00%"
PEST,Maglód,14,78,2, Független,TABÁNYI PÁL ,322,"100,00%"
PEST,Maglód,14,78,3, Független,TABÁNYI PÁL ,315,"100,00%"
PEST,Maglód,14,78,4, Független,TABÁNYI PÁL ,291,"100,00%"
PEST,Maglód,14,78,5, Független,TABÁNYI PÁL ,224,"100,00%"
PEST,Maglód,14,78,6, Független,TABÁNYI PÁL ,273,"100,00%"
PEST,Maglód,14,78,7, Független,TABÁNYI PÁL ,218,"100,00%"
PEST,Maglód,14,78,8, Független,TABÁNYI PÁL ,252,"100,00%"
PEST,Majosháza,14,79,1, Független,ZSIROS VIKTOR ,290,"40,33%"
PEST,Majosháza,14,79,1, Független,KIS GÁBOR FERENC ,289,"40,19%"
PEST,Majosháza,14,79,1, Független,DR. ZSIKÓ ROLAND ,140,"19,47%"
PEST,Makád,14,80,1, Független,BASKI GÁBOR ,372,"100,00%"
PEST,Márianosztra,14,81,1, Független,BURIKNÉ MOÓRI TAMARA ,142,"34,72%"
PEST,Márianosztra,14,81,1, Független,LAKHÁZI ZSOLT ,117,"28,61%"
PEST,Márianosztra,14,81,1, Független,KEMP RÓBERT ,57,"13,94%"
PEST,Márianosztra,14,81,1, Független,MOLNÁR LÁSZLÓ ,50,"12,22%"
PEST,Márianosztra,14,81,1, Független,PODOLECZ JÓZSEF ,43,"10,51%"
PEST,Mende,14,82,1, Független,KASZANYI JÓZSEF ,241,"100,00%"
PEST,Mende,14,82,2, Független,KASZANYI JÓZSEF ,273,"100,00%"
PEST,Mende,14,82,3, Független,KASZANYI JÓZSEF ,213,"100,00%"
PEST,Mende,14,82,4, Független,KASZANYI JÓZSEF ,301,"100,00%"
PEST,Mikebuda,14,83,1, Független,TAKÁCSNÉ MOCSÁRI IBOLYA ,105,"41,02%"
PEST,Mikebuda,14,83,1, Független,CSICSÓ LÁSZLÓ ,78,"30,47%"
PEST,Mikebuda,14,83,1, Független,SOMOGYI TAMÁS ,59,"23,05%"
PEST,Mikebuda,14,83,1, Független,NAGY SÁNDOR ,14,"5,47%"
PEST,Mogyoród,14,84,1, Független,PAULOVICS GÉZA ,419,"60,72%"
PEST,Mogyoród,14,84,1, FIDESZ-KDNP-MOGYORÓDI LOKÁLPATRIÓTA CIVILE,RIBAI ZOLTÁN ,271,"39,28%"
PEST,Mogyoród,14,84,2, Független,PAULOVICS GÉZA ,361,"68,63%"
PEST,Mogyoród,14,84,2, FIDESZ-KDNP-MOGYORÓDI LOKÁLPATRIÓTA CIVILE,RIBAI ZOLTÁN ,165,"31,37%"
PEST,Mogyoród,14,84,3, Független,PAULOVICS GÉZA ,379,"60,64%"
PEST,Mogyoród,14,84,3, FIDESZ-KDNP-MOGYORÓDI LOKÁLPATRIÓTA CIVILE,RIBAI ZOLTÁN ,246,"39,36%"
PEST,Mogyoród,14,84,4, Független,PAULOVICS GÉZA ,271,"55,99%"
PEST,Mogyoród,14,84,4, FIDESZ-KDNP-MOGYORÓDI LOKÁLPATRIÓTA CIVILE,RIBAI ZOLTÁN ,213,"44,01%"
PEST,Mogyoród,14,84,5, Független,PAULOVICS GÉZA ,337,"72,01%"
PEST,Mogyoród,14,84,5, FIDESZ-KDNP-MOGYORÓDI LOKÁLPATRIÓTA CIVILE,RIBAI ZOLTÁN ,131,"27,99%"
PEST,Monor,14,85,1, FIDESZ-KDNP,DARÁZSI KÁLMÁN ,208,"100,00%"
PEST,Monor,14,85,2, FIDESZ-KDNP,DARÁZSI KÁLMÁN ,138,"100,00%"
PEST,Monor,14,85,3, FIDESZ-KDNP,DARÁZSI KÁLMÁN ,172,"100,00%"
PEST,Monor,14,85,4, FIDESZ-KDNP,DARÁZSI KÁLMÁN ,201,"100,00%"
PEST,Monor,14,85,5, FIDESZ-KDNP,DARÁZSI KÁLMÁN ,228,"100,00%"
PEST,Monor,14,85,6, FIDESZ-KDNP,DARÁZSI KÁLMÁN ,178,"100,00%"
PEST,Monor,14,85,7, FIDESZ-KDNP,DARÁZSI KÁLMÁN ,207,"100,00%"
